UtcTime,QuaternionNormRaw,ValidQuaternion,BodyRateXDegps,BodyRateYDegps,BodyRateZDegps,TotalRateDegps,StableRateFlag,ElevationDeg,AzimuthDeg,RangeKm,Sunlit,NadirErrorDeg,SunErrorDeg,GroundStationPointingErrorDeg,VisibleFromZhongli,SensorCandidateAtTelemetryTime
22-Apr-2026 04:36:22,0.992280336129753,1,0.019475503,-0.02305643,-0.01219493,0.0325516589308872,1,-54.7578585314085,327.769981581194,11136.6524821208,0,0.363812471481521,NaN,32.0847641544285,0,0
22-Apr-2026 04:36:32,0.992280724950123,1,0.004716872,-0.0034705566,-0.009518674,0.0111758131380434,1,-55.0659569691179,327.505439417618,11173.6993960706,0,0.123670255744551,NaN,31.5052536513123,0,0
22-Apr-2026 04:36:42,0.992280931031542,1,-0.010027927,0.0036144308,-0.009196701,0.0140784494603887,1,-55.3738020091632,327.239050644913,11210.4454872139,0,0.16108214186256,NaN,31.0870456874721,0,0
22-Apr-2026 04:36:52,0.992281370242637,1,-0.004793297,0.010724844,-0.013818839,0.0181372072343695,1,-55.6813865158795,326.970728488763,11246.8890542798,0,0.194195811291044,NaN,30.7626258720908,0,0
22-Apr-2026 04:37:02,0.992281752786611,1,-0.014591719,0.005355442,-0.008448467,0.0176911168963526,1,-55.9887029230035,326.700383439769,11283.0283940678,0,0.202881407549748,NaN,30.4663020481485,0,0
22-Apr-2026 04:37:12,0.992281528119747,1,-0.014423719,0.0125343045,-0.01060093,0.021852509603123,1,-56.2957435309866,326.427924049485,11318.861838003,0,0.187858010898252,NaN,30.2033060580274,0,0
22-Apr-2026 04:37:22,0.992280896058752,1,-0.0067915907,0.0072378526,-0.0077804658,0.0126114179440943,1,-56.6025003636811,326.153256436611,11354.3877362154,0,0.169203019439517,NaN,29.9396488940282,0,0
22-Apr-2026 04:37:32,0.992280496984832,1,-0.009202838,0.00448532,-0.012508332,0.0161638080964502,1,-56.9089650195642,325.87628376526,11389.6044417663,0,0.150786039251775,NaN,29.6794820545922,0,0
22-Apr-2026 04:37:42,0.992281546228293,1,0.003361102,0.009271909,-0.014767681,0.0177580884465768,1,-57.215128929044,325.596906924975,11424.5103418681,0,0.123991385487937,NaN,29.4277507759506,0,0
22-Apr-2026 04:37:52,0.992281972608118,1,-0.009085203,0.011611115,-0.0020727958,0.0148880954968368,1,-57.5209832060296,325.315024007891,11459.1038419497,0,0.0970212104713426,NaN,29.1850038509367,0,0
22-Apr-2026 04:38:02,0.992281929970187,1,-0.0015726264,-0.0010357008,-0.0069144256,0.00716624806429647,1,-57.82651849575,325.030529762851,11493.3833501116,0,0.0716987919427356,NaN,28.9337628846396,0,0
22-Apr-2026 04:38:12,0.992281797980161,1,-0.0016135703,0.0013367428,0.005681263,0.00605534802480939,1,-58.131725234395,324.743316280522,11527.3473081334,0,0.0501626153841634,NaN,28.6767512575997,0,0
22-Apr-2026 04:38:22,0.992281684849825,1,-0.0016521311,0.0012390857,0.00072375964,0.00218830952107434,1,-58.4365934963085,324.45327244242,11560.9941756669,0,0.0328780886296305,NaN,28.4221964626805,0,0
22-Apr-2026 04:38:32,0.99228161455472,1,0.0058042523,0.008697139,0.0007237368,0.0104810956728317,1,-58.7411128363534,324.160283343461,11594.3224147448,0,0.0160401685410012,NaN,28.1673948162418,0,0
22-Apr-2026 04:38:42,0.992281611337654,1,0.0032386177,0.011150531,0.0031921966,0.0120421387353645,1,-59.0452725523059,323.864230981633,11627.3305206332,0,0.00915900533861245,NaN,27.9142091737373,0,0
22-Apr-2026 04:38:52,0.992281602994407,1,0.0057526403,-0.0013590142,-0.0043106056,0.00731581237155089,1,-59.3490615277493,323.564993677732,11660.0170062219,0,0.00887332266454746,NaN,27.6478846522234,0,0
22-Apr-2026 04:39:02,0.992281613440549,1,-0.0017312363,0.0011517673,-0.0018118669,0.0027580081042489,1,-59.6524680668732,323.262445458478,11692.3803864275,0,0.0181195333135008,NaN,27.3734085687991,0,0
22-Apr-2026 04:39:12,0.992281630910433,1,0.005745653,0.0061645927,-0.0068629156,0.0108680422379574,1,-59.9554801613499,322.956456754089,11724.419209091,0,0.0264736810747611,NaN,27.114634620454,0,0
22-Apr-2026 04:39:22,0.992281655631622,1,0.0007187022,-0.003810512,0.0030568654,0.00493770803391067,1,-60.2580853260071,322.646893778313,11756.1320393201,0,0.0237277732150183,NaN,26.8420787657101,0,0
22-Apr-2026 04:39:32,0.992281745121718,1,-0.0042934846,0.0037400355,-0.0045537497,0.00729098840226395,1,-60.5602704287263,322.333617878717,11787.5174441551,0,0.0360849003187459,NaN,26.5841784656265,0,0
22-Apr-2026 04:39:42,0.992281835402944,1,-0.0018029026,-0.006209202,0.005298742,0.00835950441380676,1,-60.8620219581952,322.016486229097,11818.574023142,0,0.0383184167190699,NaN,26.3129279455053,0,0
22-Apr-2026 04:39:52,0.992281954110599,1,0.0007032814,0.0013516371,0.0026289837,0.00303859883376336,1,-61.1633258533784,321.695351171307,11849.3003928245,0,0.0454677493087925,NaN,26.0413796047502,0,0
22-Apr-2026 04:40:02,0.992282094669269,1,0.0032302784,-0.0010736804,0.0049796333,0.00603193467681138,1,-61.464167326047,321.370059523651,11879.6951714984,0,0.0627030483019134,NaN,25.7854190073112,0,0
22-Apr-2026 04:40:12,0.992282103197185,1,-0.009219324,-0.0010027438,-0.00019066257,0.00927565536018957,1,-61.7645311814336,321.040453427702,11909.7570146971,0,0.0669597576126681,NaN,25.5066577990295,0,0
22-Apr-2026 04:40:22,0.992282077298806,1,-0.0041677286,-0.00093823054,-0.00033196947,0.004284908628951,1,-62.0644013872293,320.706368859329,11939.4845745388,0,0.0662653621640493,NaN,25.2271947379002,0,0
22-Apr-2026 04:40:32,0.992282213313691,1,-0.0041096234,0.0041314308,0.0044813543,0.00735120815289192,1,-62.363761393589,320.367636464515,11968.8765350642,0,0.0779701902908444,NaN,24.9506582755186,0,0
22-Apr-2026 04:40:42,0.992282456020664,1,-0.004046393,0.0016840085,0.0042839698,0.00612875013243592,1,-62.6625939493419,320.024080825158,11997.9315968942,0,0.0768120259408765,NaN,24.6790556942709,0,0
22-Apr-2026 04:40:52,0.992282767570047,1,-0.006461624,-0.0057583163,0.0066144876,0.0108932197966797,1,-62.9608809123635,319.675519694987,12026.6484623703,0,0.0844361332216078,NaN,24.4120501431,0,0
22-Apr-2026 04:41:02,0.992282909545236,1,-0.006371317,-0.0032319336,0.01145559,0.0135007265492416,1,-63.2586035177074,319.321764661132,12055.0258652912,0,0.0763145343516063,NaN,24.1214246697821,0,0
22-Apr-2026 04:41:12,0.99228300034729,1,-0.008793549,0.0017848205,0.011284398,0.0144169943627313,1,-63.5557421876842,318.962620368447,12083.0625559986,0,0.0825932184576502,NaN,23.8428214205771,0,0
22-Apr-2026 04:41:22,0.992282986418762,1,-0.0011973913,-0.003195915,0.00864095,0.00929051319976677,1,-63.8522763285065,318.597883690543,12110.7572862888,0,0.0798215231270408,NaN,23.5783489094202,0,0
22-Apr-2026 04:41:32,0.992283082888161,1,-0.011099418,-0.00067486806,0.0009770036,0.0111627533732294,1,-64.1481846021387,318.227344387397,12138.1088392915,0,0.0930026608149037,NaN,23.2947274965843,0,0
22-Apr-2026 04:41:42,0.992283352732489,1,-0.006008228,-0.01067738,0.008319363,0.0148093567750309,1,-64.4434447227643,317.850784264277,12165.1160143972,0,0.0904406380739456,NaN,23.0222651065564,0,0
22-Apr-2026 04:41:52,0.99228365962065,1,-0.003392428,-0.008171268,0.005680736,0.0105142260754039,1,-64.738033242979,317.467976288096,12191.7776124112,0,0.0950071695243878,NaN,22.7607570247988,0,0
22-Apr-2026 04:42:02,0.992283962119254,1,0.004209882,-0.00067771616,0.013029355,0.0137093580215659,1,-65.0319258249445,317.078685226162,12218.0924652266,0,0.103379788102107,NaN,22.488595074745,0,0
22-Apr-2026 04:42:12,0.992283947516825,1,-0.008192822,0.0018133685,0.01294239,0.0154245290544825,1,-65.3250970225587,316.682666738138,12244.0594207088,0,0.0882747333882413,NaN,22.2283281551684,0,0
22-Apr-2026 04:42:22,0.992283782643484,1,-0.008106246,0.004303713,0.0028747271,0.00961754780067972,1,-65.6175200578436,316.279666441169,12269.6773283,0,0.0715150156307106,NaN,21.9716240820912,0,0
22-Apr-2026 04:42:32,0.992283699307218,1,-0.0030197925,-0.0031962483,0.007808434,0.0089614056637709,1,-65.9091670859012,315.869420512676,12294.9450680999,0,0.0731004724336102,NaN,21.7124636944301,0,0
22-Apr-2026 04:42:42,0.992283587807262,1,-0.010452234,0.0018014157,0.0027696155,0.0109619826734402,1,-66.2000089652721,315.451654725788,12319.8615361095,0,0.0574299402200045,NaN,21.4494838017247,0,0
22-Apr-2026 04:42:52,0.992283579115262,1,-0.0028817197,0.0017995815,0.00021064204,0.00340399354780906,1,-66.4900150175806,315.026083445038,12344.425629849,0,0.0612462283796009,NaN,21.1932405073009,0,0
22-Apr-2026 04:43:02,0.992283560232461,1,-0.00032758425,-0.0006895156,0.00017687435,0.000783599221017572,1,-66.7791532890768,314.592410204562,12368.6362772317,0,0.0575275565204408,NaN,20.93469355719,0,0
22-Apr-2026 04:43:12,0.992283499685339,1,0.0022221962,0.0017983341,0.00015490732,0.00286289325059577,1,-67.0673903046219,314.150326678328,12392.4924219586,0,0.0482314428519299,NaN,20.6674891276224,0,0
22-Apr-2026 04:43:22,0.992283471124061,1,-0.010242065,-0.0032011443,0.0001325535,0.0107314859513494,1,-67.3546908094645,313.699511610233,12415.9930092699,0,0.0382825352776396,NaN,20.424664430875,0,0
22-Apr-2026 04:43:32,0.992283433185585,1,-0.00020791865,0.0018009287,0.0076301284,0.00784254000614521,1,-67.6410180241353,313.239631363907,12439.1370144808,0,0.027903535457008,NaN,20.1664815305245,0,0
22-Apr-2026 04:43:42,0.992283435890817,1,0.004825549,-0.00070402306,0.002607757,0.00553009658066311,1,-67.9263333798392,312.7703388314,12461.9234285657,0,0.0293836025469484,NaN,19.9035259961114,0,0
22-Apr-2026 04:43:52,0.992283412326647,1,-0.00015430381,0.0017913572,0.000107534775,0.00180120348978306,1,-68.2105962405093,312.291272304979,12484.3512441184,0,0.0170052057598396,NaN,19.6569073076622,0,0
22-Apr-2026 04:44:02,0.992283409155153,1,-0.00014371044,0.004304293,-0.0073842998,0.00854841941277415,1,-68.4937642084195,311.802056191135,12506.4194881675,0,0.0152556094274306,NaN,19.4090932808476,0,0
22-Apr-2026 04:44:12,0.992283410235511,1,0.007349291,0.0018029832,0.00014377816,0.00756858631327253,1,-68.7757925386599,311.302298926795,12528.1271846728,0,0.0087124332355343,NaN,19.160687702684,0,0
22-Apr-2026 04:44:22,0.992283427983252,1,-0.005179003,-0.00067600195,-0.002323641,0.00571649877173903,1,-69.0566344364072,310.791593682666,12549.4733871855,0,0.0190608808295663,NaN,18.9171225620986,0,0
22-Apr-2026 04:44:32,0.992283469713881,1,0.007272689,-0.0031707285,-0.0022682566,0.00825169755352659,1,-69.3362407543442,310.269517193477,12570.4571647208,0,0.0352095341578847,NaN,18.6763997161218,0,0
22-Apr-2026 04:44:42,0.992283511448087,1,-0.00027358686,-0.010653287,-0.002226134,0.0108868290268696,1,-69.6145596747924,309.735628565711,12591.0775880524,0,0.0484557475059228,NaN,18.4334384909448,0,0
22-Apr-2026 04:44:52,0.992283526609556,1,0.0071716593,0.004366085,0.0053077172,0.00993313934351458,1,-69.8915369346618,309.189469802371,12611.3337572236,0,0.0495731260975017,NaN,18.1847978107535,0,0
22-Apr-2026 04:45:02,0.992283572915329,1,0.0021098366,-0.00059536705,-0.004643205,0.00513470788603892,1,-70.1671154952735,308.630564620671,12631.2247875598,0,0.0626803350841072,NaN,17.9494098110495,0,0
22-Apr-2026 04:45:12,0.992283657126003,1,-0.0029736098,-0.0030601916,0.005419642,0.00689780017683396,1,-70.4412352001278,308.058417278201,12650.7497964451,0,0.0750235933417866,NaN,17.7083989789368,0,0
22-Apr-2026 04:45:22,0.992283715891336,1,0.009452233,-0.00051039655,0.0054757325,0.0109356691489866,1,-70.7138329784299,307.472513129714,12669.9079300217,0,0.0836179160145663,NaN,17.4706265770055,0,0
22-Apr-2026 04:45:32,0.99228376153819,1,-0.00063328247,-0.00044916497,-0.0044697537,0.00453668314914631,1,-70.9848424908024,306.872317505956,12688.6983498111,0,0.0885056743899861,NaN,17.231765379162,0,0
22-Apr-2026 04:45:42,0.992283786406815,1,0.006753562,-0.0054091695,-0.0069099665,0.0110732719373587,1,-71.2541937499098,306.257274591828,12707.1202192599,0,0.0954363352638552,NaN,16.9919603891467,0,0
22-Apr-2026 04:45:52,0.992283912564447,1,-0.003344015,-0.0028422659,-0.0068486766,0.00813420450553804,1,-71.5218133129657,305.626808124648,12725.1727305048,0,0.111132504793327,NaN,16.7664203288101,0,0
22-Apr-2026 04:46:02,0.992284237719784,1,0.0040301,-0.0027785997,-0.0067707263,0.00835494206636717,1,-71.7876238902746,304.980320388955,12742.8550908281,0,0.122951064722374,NaN,16.5338907940996,0,0
22-Apr-2026 04:46:12,0.9922843586185,1,0.0063984813,-0.0052230535,-0.009217969,0.0123770676371778,1,-72.0515439362156,304.317191279282,12760.1665096396,0,0.120494549014473,NaN,16.2908220469382,0,0
22-Apr-2026 04:46:22,0.992284619583196,1,0.013772186,-0.0076627387,0.0008378481,0.0157826696424194,1,-72.3134878219262,303.636779229169,12777.1062247041,0,0.123025686302795,NaN,16.0558778795453,0,0
22-Apr-2026 04:46:32,0.992284956042017,1,0.018628612,-0.0026049034,0.003398756,0.0191144513161485,1,-72.5733654109046,302.938420475493,12793.6734887799,0,0.128341607132566,NaN,15.823922977022,0,0
22-Apr-2026 04:46:42,0.992285426294987,1,0.0059872167,-0.0025440855,-0.0015334961,0.00668361766805855,1,-72.8310816201612,302.221428464649,12809.8675569763,0,0.143437119147097,NaN,15.6022801312731,0,0
22-Apr-2026 04:46:52,0.992285498465296,1,0.010853569,7.643942e-06,0.0034904436,0.0114010181559539,1,-73.086536574555,301.485095187188,12825.6877123943,0,0.122466968660918,NaN,15.3508563735987,0,0
22-Apr-2026 04:47:02,0.992285632257594,1,0.00072258647,-0.0049304096,0.0010485308,0.00509219862819076,1,-73.3396251541641,300.728690926771,12841.1332530627,0,0.13637686749724,NaN,15.1365300064547,0,0
22-Apr-2026 04:47:12,0.992286034528758,1,0.0055916766,-0.0073679266,0.0035941277,0.00992325266764292,1,-73.5902365280029,299.951464242922,12856.2034795227,0,0.136281462211399,NaN,14.9081450859144,0,0
22-Apr-2026 04:47:22,0.992286035094436,1,0.0030069351,0.00016177009,0.0010837425,0.00320036342685278,1,-73.8382542980843,299.152643975482,12870.8977199392,0,0.105227372080165,NaN,14.6561629950455,0,0
22-Apr-2026 04:47:32,0.99228608290882,1,0.0054016495,-0.0022932293,-0.0038848268,0.00703765566145623,1,-74.0835560284015,298.33143978485,12885.2153173855,0,0.102853724705499,NaN,14.4306830001476,0,0
22-Apr-2026 04:47:42,0.992285988047464,1,0.01281358,0.002725392,0.0061257756,0.0144616984020418,1,-74.3260127609067,297.487043047755,12899.1556175393,0,0.0910138572081199,NaN,14.1972352335874,0,0
22-Apr-2026 04:47:52,0.992286023690002,1,0.0077158534,-0.009743358,0.0011545391,0.0124820022167874,1,-74.5654892376008,296.618630095305,12912.7179973906,0,0.094781641899247,NaN,13.9833824971345,0,0
22-Apr-2026 04:48:02,0.992286013280561,1,0.00512426,0.0027664066,-0.0013301483,0.00597330231313605,1,-74.8018430736508,295.725363007559,12925.9018327068,0,0.094907151784577,NaN,13.7689880735478,0,0
22-Apr-2026 04:48:12,0.992285971968673,1,2.4112625e-05,-0.0047500497,-0.0038200163,0.00609557857003092,1,-75.0349249906344,294.806393795303,12938.7065261635,0,0.0892366206312656,NaN,13.5437039174904,0,0
22-Apr-2026 04:48:22,0.992285955395304,1,0.0049196864,0.00023578826,-0.0038091415,0.00622643311575103,1,-75.2645783648409,293.860867254017,12951.1314952884,0,0.0868837240739661,NaN,13.3295809298909,0,0
22-Apr-2026 04:48:32,0.992285978577781,1,-0.005162,-0.004758761,0.0012047105,0.00712343861094705,1,-75.4906387747055,292.887924471627,12963.1761604775,0,0.0899909725627302,NaN,13.1295256182588,0,0
22-Apr-2026 04:48:42,0.992285944837603,1,0.007224485,-0.00474434,0.0012230573,0.00872913596582779,1,-75.7129342344135,291.886708743005,12974.8399689056,0,0.0850573863985013,NaN,12.9257182715647,0,0
22-Apr-2026 04:48:52,0.992285973288508,1,0.004631706,0.0027411138,-0.0012634565,0.00552835668733293,1,-75.9312848014744,290.856370563757,12986.1223823908,0,0.0895583946989509,NaN,12.7307466854367,0,0
22-Apr-2026 04:49:02,0.992285903348203,1,0.004539813,0.0027327961,0.001236004,0.00544111959868189,1,-76.1455022136082,289.796073527673,12997.0228658699,0,0.0785856183153631,NaN,12.528239060988,0,0
22-Apr-2026 04:49:12,0.992285898215555,1,0.0044568474,-0.0047601685,0.0037502311,0.00752242821160071,1,-76.3553902451764,288.705002753251,13007.5409106862,0,0.0776371638531959,NaN,12.3388127071178,0,0
22-Apr-2026 04:49:22,0.992285877736175,1,0.0018655034,-0.0022844048,-0.0037451587,0.00476705589581875,1,-76.560744449588,287.582372651706,13017.676022667,0,0.0741048663501648,NaN,12.1476404536517,0,0
22-Apr-2026 04:49:32,0.992285828056564,1,0.0068058227,-0.0023234517,0.0037484574,0.0081097831848751,1,-76.7613519667791,286.427435807005,13027.4277111071,0,0.0645855904345184,NaN,11.9463236683635,0,0
22-Apr-2026 04:49:42,0.99228577348923,1,-0.000749158,-0.004861314,-0.0012649761,0.00507875733316047,1,-76.9569920857506,285.239494407576,13036.7955111829,0,0.052261238934817,NaN,11.7577182452126,0,0
22-Apr-2026 04:49:52,0.992285756073638,1,-0.0033067046,7.1843715e-05,0.0012218517,0.00352595780006498,1,-77.1474362264896,284.017911240228,13045.7789725946,0,0.0476783210653391,NaN,11.5746981490535,0,0
22-Apr-2026 04:50:02,0.992285754798291,1,-0.0033602475,0.0025436252,0.0012282606,0.00438975130512466,1,-77.3324480154808,282.762121837784,13054.377648612,0,0.0473632325246597,NaN,11.4071161296696,0,0
22-Apr-2026 04:50:12,0.992285742445357,1,0.0065842494,0.0050267726,-0.0037609434,0.00909755341789839,1,-77.5117841768243,281.471649029916,13062.5911181061,0,0.0437764493318129,NaN,11.2510757887805,0,0
22-Apr-2026 04:50:22,0.992285729634411,1,-0.0009652101,0.0024870692,0.001236886,0.00294058339785265,1,-77.6851948649897,280.146117033044,13070.4189743619,0,0.0396304611286884,NaN,11.0923882488053,0,0
22-Apr-2026 04:50:32,0.992285750325024,1,0.00646493,0.0049864915,0.003760474,0.00898897002382076,1,-77.8524241348564,278.785266473084,13077.860814378,0,0.0457217521305203,NaN,10.952576121583,0,0
22-Apr-2026 04:50:42,0.992285732014029,1,0.0039075534,0.0074819587,-0.0012340898,0.00853063052750623,1,-78.0132112821355,277.388971258955,13084.9162604607,0,0.0404869745256509,NaN,10.8046755034608,0,0
22-Apr-2026 04:50:52,0.99228573635556,1,0.013850373,0.0024427664,-0.003722048,0.0145483188457774,1,-78.1672916442314,275.957254592773,13091.5849491443,0,0.0418001755801795,NaN,10.6609060858381,0,0
22-Apr-2026 04:51:02,0.992285770577254,1,0.0037790332,0.004908525,0.0012978748,0.00632923286021318,1,-78.3143975815,274.490305229208,13097.8665210131,0,0.0513456915494421,NaN,10.5332589296578,0,0
22-Apr-2026 04:51:12,0.992285731783599,1,0.0012293565,-0.0026023688,-0.0037008373,0.00468826593703653,1,-78.4542603521512,272.988494442379,13103.7606414801,0,0.0404321686801047,NaN,10.4045155939505,0,0
22-Apr-2026 04:51:22,0.992285744150951,1,0.013684812,-0.0026089256,-0.0036829002,0.014409869053702,1,-78.5866114627125,271.452391229845,13109.2669901556,0,0.0441500243070852,NaN,10.289802956566,0,0
22-Apr-2026 04:51:32,0.992285747550288,1,-0.0013757137,-0.0051640566,-0.0036719968,0.00648410589453793,1,-78.711184198653,269.88277647988,13114.3852508661,0,0.0437263712478239,NaN,10.1760608512042,0,0
22-Apr-2026 04:51:42,0.99228575814259,1,0.006058725,-0.0026925153,-0.0011493287,0.00672894818875898,1,-78.8277161247067,268.280656177538,13119.1151351848,0,0.0474596138557685,NaN,10.0793849814758,0,0
22-Apr-2026 04:51:52,0.992285768811778,1,0.005989681,0.004785228,-0.001126607,0.00774880176712464,1,-78.9359505462879,266.647271103173,13123.4563556595,0,0.0499579479318397,NaN,9.98352074760095,0,0
22-Apr-2026 04:52:02,0.992285749701883,1,0.0009355759,-0.00025100278,0.0063820076,0.00645510074798886,1,-79.0356392986726,264.984104683648,13127.4086489995,0,0.0428548610934423,NaN,9.88864681305284,0,0
22-Apr-2026 04:52:12,0.992285735611674,1,0.008393707,0.0022046103,-0.0011079189,0.0087488346690112,1,-79.1265448402252,263.29288660668,13130.9717659432,0,0.0392366108167949,NaN,9.80488496808775,0,0
22-Apr-2026 04:52:22,0.992285711294308,1,0.0033555538,-0.0028307466,-0.0086095175,0.00966419470007265,1,-79.208442414848,261.57559259436,13134.1454619173,0,0.0319907663855215,NaN,9.7215193005284,0,0
22-Apr-2026 04:52:32,0.992285698051626,1,0.008326147,-0.0028251237,0.0014022297,0.00890349908280294,1,-79.2811229367406,259.834439887019,13136.9295160118,0,0.0247591856150726,NaN,9.66085584572792,0,0
22-Apr-2026 04:52:42,0.992285687464588,1,0.0058073653,0.0021852937,-0.006099229,0.00870066633524955,1,-79.3443951346367,258.071877551853,13139.323721358,0,0.0193447969628991,NaN,9.60010316719825,0,0
22-Apr-2026 04:52:52,0.992285702537669,1,0.0032870336,-0.0002961794,0.0014092546,0.00358863632207758,1,-79.3980876048791,256.290571973516,13141.32787588,0,0.0290157015679453,NaN,9.55971470600423,0,0
22-Apr-2026 04:53:02,0.992285685948393,1,0.005765837,-0.0027919598,-0.006087818,0.00883750212653491,1,-79.4420514219799,254.493387169418,13142.9418008699,0,0.020526607417425,NaN,9.51845744545331,0,0
22-Apr-2026 04:53:12,0.992285684571799,1,-0.004230199,0.0047162725,0.0014056189,0.00648949723521741,1,-79.4761618326888,252.683360246006,13144.1653315043,0,0.0195292444198018,NaN,9.48829737549533,0,0
22-Apr-2026 04:53:22,0.992285672857416,1,0.00077448157,-0.00029514555,0.00389727,0.00398442543547429,1,-79.5003196956411,250.863672621852,13144.9983079871,0,0.00838572842639661,NaN,9.46259764460003,0,0
22-Apr-2026 04:53:32,0.992285670742322,1,0.0032835042,-0.00031610302,-0.0011083347,0.00347990326846808,1,-79.5144532957683,249.037616910321,13145.4405935052,0,0.0023756288145505,NaN,9.44844565998184,0,0
22-Apr-2026 04:53:42,0.99228567415423,1,0.0007858727,0.009659008,0.001383783,0.00978922299448523,1,-79.5185191031082,247.208561094875,13145.4920649458,0,0.00984000845155064,NaN,9.44125692132214,0,0
22-Apr-2026 04:53:52,0.992285671035286,1,-0.009212646,0.0071576247,0.0038835863,0.0122957992915025,1,-79.5125021656851,245.379910802766,13145.152604629,0,0.00403517063264096,NaN,9.45408426909134,0,0
22-Apr-2026 04:54:02,0.992285681097734,1,-0.0067095403,-0.00033356537,0.0013796969,0.00685804348405993,1,-79.496416743961,243.555069707476,13144.4221172569,0,0.0171118559979765,NaN,9.4726421146985,0,0
22-Apr-2026 04:54:12,0.992285678912703,1,0.00078971754,0.007179596,0.0063825864,0.00963886205263176,1,-79.470305868685,241.737400677057,13143.3005212639,0,0.0150424896356622,NaN,9.50685892995134,0,0
22-Apr-2026 04:54:22,0.992285685470094,1,-0.0016934128,0.0021857473,0.0013683313,0.00308503950010706,1,-79.434240503692,239.930188303774,13141.7877406383,0,0.0196443014455418,NaN,9.5411878611274,0,0
22-Apr-2026 04:54:32,0.992285674653405,1,-0.0016811696,-0.007815258,-0.0011422292,0.0080752260882195,1,-79.3883189551148,238.136602508383,13139.8837214235,0,0.0099973591599381,NaN,9.58706708161579,0,0
22-Apr-2026 04:54:42,0.99228567774802,1,-0.0041568475,0.0021790038,-0.0036639597,0.00595416151795488,1,-79.3326652833286,236.359666325703,13137.5884232786,0,0.0138945070661034,NaN,9.63494770376186,0,0
22-Apr-2026 04:54:52,0.992285677663623,1,0.00086195936,-0.0028465746,0.0013243657,0.0032557495909534,1,-79.2674274229041,234.602227807993,13134.9018116181,0,0.0135389075866771,NaN,9.69835248214866,0,0
22-Apr-2026 04:55:02,0.992285688594506,1,-0.001589954,0.004620463,-0.0011920803,0.00502968065568114,1,-79.1927756451447,232.866935019735,13131.8238735255,0,0.0198357702418373,NaN,9.77138235214951,0,0
22-Apr-2026 04:55:12,0.99228570972338,1,0.0009414528,0.0045729517,0.0012796707,0.00484105130375616,1,-79.1089002010003,231.156217260501,13128.3546095214,0,0.0322661325459952,NaN,9.84725454873594,0,0
22-Apr-2026 04:55:22,0.992285753464062,1,-0.0014930125,0.0019870114,0.008761733,0.00910742915383783,1,-79.0160088486056,229.472271488562,13124.4940262263,0,0.0459199247371409,NaN,9.93699344747743,0,0
22-Apr-2026 04:55:32,0.992285816751249,1,-0.0064404984,-0.003087132,0.001236895,0.0072484696913798,1,-78.9143249095795,227.817051962418,13120.2421538457,0,0.0615256075610387,NaN,10.0310476216456,0,0
22-Apr-2026 04:55:42,0.992285751730046,1,0.0010897147,-0.003132062,0.0037309353,0.00499170999879061,1,-78.8040843675972,226.192267424562,13115.5990262712,0,0.0462339711263793,NaN,10.1371454787075,0,0
22-Apr-2026 04:55:52,0.992285709775788,1,-0.0038876086,-0.000666397,-0.0012649902,0.0041421957696974,1,-78.6855339018151,224.599379975323,13110.5646982649,0,0.0323585427022931,NaN,10.2584543521331,0,0
22-Apr-2026 04:56:02,0.992285688266305,1,-0.0038638955,0.00682484,-0.0012892077,0.00794796741024141,1,-78.5589283754685,223.039609814395,13105.1392379096,0,0.0212067320519618,NaN,10.3741899803042,0,0
22-Apr-2026 04:56:12,0.992285697484375,1,-0.003825473,-0.0007257276,-0.0012931725,0.00410283064942815,1,-78.4245284560649,221.513943530506,13099.3227197887,0,0.026963735861024,NaN,10.5102532672539,0,0
22-Apr-2026 04:56:22,0.992285709056965,1,-0.0012830514,0.004229748,0.0011688613,0.00457200456880608,1,-78.2825988596501,220.023143405124,13093.1152388714,0,0.0309303909461467,NaN,10.6369276269191,0,0
22-Apr-2026 04:56:32,0.992285757550746,1,-0.0012315102,-0.0008338033,-0.0013411206,0.00200261074089282,1,-78.1334062496821,218.56776081798,13086.5169033845,0,0.047876181952285,NaN,10.7813941535183,0,0
22-Apr-2026 04:56:42,0.992285732586739,1,-0.003690028,0.0041191443,0.0011365537,0.00564583126899752,1,-77.9772173345647,217.148151414049,13079.527828304,0,0.0406991099025925,NaN,10.9268526281467,0,0
22-Apr-2026 04:56:52,0.992285711609173,1,-0.003666228,0.0040970263,0.006118457,0.00822571384815474,1,-77.8142975964491,215.764489491306,13072.1481485223,0,0.032365457835589,NaN,11.0783901615789,0,0
22-Apr-2026 04:57:02,0.992285719391355,1,-0.003615886,0.0015539748,-0.003912769,0.00554970544185834,1,-77.6449097451595,214.416784959276,13064.3780120932,0,0.0338905464466794,NaN,11.2399111187809,0,0
22-Apr-2026 04:57:12,0.992285732454477,1,-0.001051578,-0.0010094272,-0.003937072,0.00419824909877533,1,-77.4693123806989,213.104900565232,13056.2175740754,0,0.0398764298944926,NaN,11.4083129132657,0,0
22-Apr-2026 04:57:22,0.992285759793263,1,0.0015169979,0.0039336886,0.0010206217,0.00433784016359354,1,-77.2877592426516,211.828567024025,13047.6670090165,0,0.0487478972422117,NaN,11.5699693069021,0,0
22-Apr-2026 04:57:32,0.992285807540775,1,-0.0009319952,-0.0011320905,0.0009997365,0.0017747442132447,1,-77.1004982078437,210.587399672694,13038.7265044993,0,0.0603199407700998,NaN,11.746618417529,0,0
